id,old_split,split,group_id,category,label_text,label_img,label_combo,source,source_family,source_item_id,template_parent_id,text_hash,image_path_key,image_sha256,image_dhash,image_url_hash,image_prompt_hash,image_description_hash,is_msts,image_found
D_hf_msts_default_0045,test,test,G2038,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0045,msts:0045,3ebdd4428bd18036ec42830fc27e27a85b3c57b08db109b0ba49e21771ac39b7,dataset/augmented_images/cat_d/D_hf_msts_default_0045.jpg,9dc9f4ef7cee62ea35d9842dc4f89c2e1c44f06db0954d2dd2cadead2b97f986,561999d3dcbca161,,,,True,True
D_hf_msts_default_0046,train,train,G2039,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0046,msts:0046,33a01f99f6fc836815bd7cf0c702dc55fd87968050368d3116e4ee61bf8ae174,dataset/augmented_images/cat_d/D_hf_msts_default_0046.jpg,1f72050f78166c8771ac3629c68e453420d5100209cf8dd1fff81635f2bdf30c,4d259abe1f55940d,,,,True,True
D_hf_msts_default_0047,train,train,G2039,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0047,msts:0047,feaa404206869072e564063d260c10d287da34fafea72e12a32d40e76e1d2001,dataset/augmented_images/cat_d/D_hf_msts_default_0047.jpg,1f72050f78166c8771ac3629c68e453420d5100209cf8dd1fff81635f2bdf30c,4d259abe1f55940d,,,,True,True
D_hf_msts_default_0048,val,val,G2040,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0048,msts:0048,74c9e45991f41dbbfebdb0dad9b20d24b9161fc693a78dcb1ea123603e8daa66,dataset/augmented_images/cat_d/D_hf_msts_default_0048.jpg,fc22f5ec8eafb418f786abfa50415d26eda08be5ffd4914323ef4f0c6ce909f4,e4cc8cd34736624e,,,,True,True
D_hf_msts_default_0049,train,train,G2040,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0049,msts:0049,16892561f169ccc2124559351cc287f76f690fdbdcebab57ae41666db6680000,dataset/augmented_images/cat_d/D_hf_msts_default_0049.jpg,fc22f5ec8eafb418f786abfa50415d26eda08be5ffd4914323ef4f0c6ce909f4,e4cc8cd34736624e,,,,True,True
D_hf_msts_default_0050,train,train,G2041,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0050,msts:0050,837ff92f6fdb743035dfcffccb4cf2939aaff841d79593cec8e208cca8b56f03,dataset/augmented_images/cat_d/D_hf_msts_default_0050.jpg,32d9c1bbbf3d111369253e478d61b353469896ca4950fd4759bb03f9288ad92b,00929292d2a4a800,,,,True,True
D_hf_msts_default_0051,test,test,G2041,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0051,msts:0051,5de5525458335460b4fd49d485a217dcff04dc76381d8e54045d4b92462aecd4,dataset/augmented_images/cat_d/D_hf_msts_default_0051.jpg,32d9c1bbbf3d111369253e478d61b353469896ca4950fd4759bb03f9288ad92b,00929292d2a4a800,,,,True,True
D_hf_msts_default_0052,val,val,G2042,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0052,msts:0052,367891bc86f19dc0fdd096846de8f158bb04a58cfa6a42d080e790501e1d3248,dataset/augmented_images/cat_d/D_hf_msts_default_0052.jpg,72d5f3491fb3fc8dd682f70c60ab69da4d478ee7ab09d36e7fc04ee6dbec7457,f0d4a6e6ec98d4f0,,,,True,True
D_hf_msts_default_0053,train,train,G2042,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0053,msts:0053,4374e4ab6de5d5579d50406542b476d0e08aaaae2075b3ed845cf0e2d10c5f70,dataset/augmented_images/cat_d/D_hf_msts_default_0053.jpg,72d5f3491fb3fc8dd682f70c60ab69da4d478ee7ab09d36e7fc04ee6dbec7457,f0d4a6e6ec98d4f0,,,,True,True
D_hf_msts_default_0054,val,val,G2043,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0054,msts:0054,a9d69de7ed44bc30228cdd1b83429f8dba37818b727607dfdc09d9e733c8ea90,dataset/augmented_images/cat_d/D_hf_msts_default_0054.jpg,e7f9a883928d735f263bc2787cc369dfa05b7d8c0c2e3b3eb71c497b97e593ed,00d4dc10b2b2b230,,,,True,True
D_hf_msts_default_0055,val,val,G2043,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0055,msts:0055,d555c23b6497115ec78a3f5825ecb13fb255130577d863f4486afe47e848128c,dataset/augmented_images/cat_d/D_hf_msts_default_0055.jpg,e7f9a883928d735f263bc2787cc369dfa05b7d8c0c2e3b3eb71c497b97e593ed,00d4dc10b2b2b230,,,,True,True
D_hf_msts_default_0056,train,train,G2044,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0056,msts:0056,27209f01851ef314b23234dc52033f0915311599d7cc0cee6db6c313ea3de0b3,dataset/augmented_images/cat_d/D_hf_msts_default_0056.jpg,015b650aa10f32fc92258fb09585a9e7acc11c9386781c16e3d39e02e996a5b9,4c034dcc333396c8,,,,True,True
D_hf_msts_default_0057,train,train,G2044,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0057,msts:0057,7326d2cd6afad69a7ce17ed2c46063c3b24b713f41347173a378b1c2f1a3ebb4,dataset/augmented_images/cat_d/D_hf_msts_default_0057.jpg,015b650aa10f32fc92258fb09585a9e7acc11c9386781c16e3d39e02e996a5b9,4c034dcc333396c8,,,,True,True
D_hf_msts_default_0058,train,train,G2045,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0058,msts:0058,e2254f645cbbb65820b28689bafe11c91992ed610ada9f99488fc8423888a021,dataset/augmented_images/cat_d/D_hf_msts_default_0058.jpg,4aa236704b7a562a8e949d4a08e8fbba4aeeb6e9bdef581063666b5cf718c574,10b2797169b26048,,,,True,True
D_hf_msts_default_0059,test,test,G2045,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0059,msts:0059,d2590cf6abf905f16c08f9dd0e3d1485f6bae959dee7c293b7297c25818f2ab8,dataset/augmented_images/cat_d/D_hf_msts_default_0059.jpg,4aa236704b7a562a8e949d4a08e8fbba4aeeb6e9bdef581063666b5cf718c574,10b2797169b26048,,,,True,True
D_hf_msts_default_0060,train,train,G2046,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0060,msts:0060,7f324f7443e17ee12320af54d89ba28739ba3cdc3bb89f579f2c1f5fcc0dfbf0,dataset/augmented_images/cat_d/D_hf_msts_default_0060.jpg,892092f5d4d3e243fb76a783749547554974e405b515e360ef38a46ebb4fee73,8d8da1a5a1a1b1f1,,,,True,True
D_hf_msts_default_0061,train,train,G2046,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0061,msts:0061,fca73b3e352ac3092cdd9048ae0de28df7d0ed8a2248ef8b49d87f15430431ae,dataset/augmented_images/cat_d/D_hf_msts_default_0061.jpg,892092f5d4d3e243fb76a783749547554974e405b515e360ef38a46ebb4fee73,8d8da1a5a1a1b1f1,,,,True,True
D_hf_msts_default_0062,train,train,G2047,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0062,msts:0062,bb9ca1d7d99555ad6645e41b4e5e84552fb0f1f71e1cc3b3d1d92d24abb0b7b5,dataset/augmented_images/cat_d/D_hf_msts_default_0062.jpg,75a5a3b4313aaa861e0541c7c4a566dced7c529dd35708c1e78696a40b470e8b,0c096b3f13151c0f,,,,True,True
D_hf_msts_default_0063,test,test,G2047,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0063,msts:0063,d6ca2a014990cffec9927b13243c177611782748b240be06eb7a9662f7a63ac4,dataset/augmented_images/cat_d/D_hf_msts_default_0063.jpg,75a5a3b4313aaa861e0541c7c4a566dced7c529dd35708c1e78696a40b470e8b,0c096b3f13151c0f,,,,True,True
D_hf_msts_default_0064,test,test,G2048,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0064,msts:0064,080c752d894d25ef32a8bf222174121b53195cdb4d5f946b68ad547ceca55c72,dataset/augmented_images/cat_d/D_hf_msts_default_0064.jpg,8656c3df211b0c1241bd221f4ef6b86eaf8b5df30b7e0bc9be396388c5a37145,8ece9e99456687c4,,,,True,True
D_hf_msts_default_0065,train,train,G2048,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0065,msts:0065,b316387613270e6a10dc922a24b11041950d6b9a47e2b11321814cef1410dd5e,dataset/augmented_images/cat_d/D_hf_msts_default_0065.jpg,8656c3df211b0c1241bd221f4ef6b86eaf8b5df30b7e0bc9be396388c5a37145,8ece9e99456687c4,,,,True,True
D_hf_msts_default_0066,train,train,G2049,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0066,msts:0066,cd4b3da5ec898d8cc27a8f998bbe90ed06503a5d211ab1a8ad644b193befea55,dataset/augmented_images/cat_d/D_hf_msts_default_0066.jpg,02791f2179f76ea47cd2b33db1ad300076320cad7d0a9d8c1e96e844aa0bffd5,b6666d79bb3b76f3,,,,True,True
D_hf_msts_default_0067,test,test,G2049,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0067,msts:0067,e1a7c939211e89aa4128caafb4f963ce550f23958faeca24cffd6d53fb77a396,dataset/augmented_images/cat_d/D_hf_msts_default_0067.jpg,02791f2179f76ea47cd2b33db1ad300076320cad7d0a9d8c1e96e844aa0bffd5,b6666d79bb3b76f3,,,,True,True
D_hf_msts_default_0068,val,val,G2050,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0068,msts:0068,cc3899c399a1b4a40dee1ef458be49fec3b67ebb113512010b4eb1d6c27e8260,dataset/augmented_images/cat_d/D_hf_msts_default_0068.jpg,58c7f7e4a12abe72bf2ac76cd586d1df3285e37ddaa6fd90791c0c6efd6a08b1,fcfb2baba586f8c1,,,,True,True
D_hf_msts_default_0069,train,train,G2050,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0069,msts:0069,014347cded33836a0c4a5bf7a7cd2b85622cbc8a144a177e29d870e2466cb01c,dataset/augmented_images/cat_d/D_hf_msts_default_0069.jpg,58c7f7e4a12abe72bf2ac76cd586d1df3285e37ddaa6fd90791c0c6efd6a08b1,fcfb2baba586f8c1,,,,True,True
D_hf_msts_default_0070,test,test,G2051,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0070,msts:0070,2838e87d96c057d9b5b5d5b2154bc5ab4ee456058e70febcdda994bf2de9f9b0,dataset/augmented_images/cat_d/D_hf_msts_default_0070.jpg,84871b392d0db641f00ecb591359cb411f3b44bc0268ba6da0c08e73d2bdb5f3,303003f1d3c30c2c,,,,True,True
D_hf_msts_default_0071,train,train,G2051,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0071,msts:0071,d421c7c00e0a61e781db00364c340f2b8f5fe5da67ff20183945d2fb768cc588,dataset/augmented_images/cat_d/D_hf_msts_default_0071.jpg,84871b392d0db641f00ecb591359cb411f3b44bc0268ba6da0c08e73d2bdb5f3,303003f1d3c30c2c,,,,True,True
D_hf_msts_default_0072,test,test,G2052,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0072,msts:0072,c3ff8e956a6ee87a9b86ff7d6ce1cae2f83497d013496a57f1500bcec49dd4cf,dataset/augmented_images/cat_d/D_hf_msts_default_0072.jpg,5c99a043f0d504722864196262458ebd7082a9d6ca81ff23f1f1719ce9bb602b,703d6130369bcd74,,,,True,True
D_hf_msts_default_0073,train,train,G2052,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0073,msts:0073,a5254d11bffb05d2c3849793d72880fdcde731d9892527c0ae3cd9f00c4a8cf3,dataset/augmented_images/cat_d/D_hf_msts_default_0073.jpg,5c99a043f0d504722864196262458ebd7082a9d6ca81ff23f1f1719ce9bb602b,703d6130369bcd74,,,,True,True
D_hf_msts_default_0074,test,test,G2053,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0074,msts:0074,d67117fd61b6bfc0a526ed187ca272244798c24e84ab8c5574b68df50826efdf,dataset/augmented_images/cat_d/D_hf_msts_default_0074.jpg,4516f769e6e0698fd5e75007ebea8cb09dac26b263c4182f9612eec7216e60ab,b8d1c1cc94ae6a4e,,,,True,True
D_hf_msts_default_0075,train,train,G2053,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0075,msts:0075,11a442df79f56fbdf7d8455fe102d314034934e99968b966b87733b1a32553d0,dataset/augmented_images/cat_d/D_hf_msts_default_0075.jpg,4516f769e6e0698fd5e75007ebea8cb09dac26b263c4182f9612eec7216e60ab,b8d1c1cc94ae6a4e,,,,True,True
D_hf_msts_default_0076,train,train,G2054,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0076,msts:0076,842ea76527d65b933a1ad1e408da8cd01cb60232606176e8211751d2f487859e,dataset/augmented_images/cat_d/D_hf_msts_default_0076.jpg,b1a54d3deb32c0148bf3d80952b91f572c0a2d0136e91eb309420d6d52199002,f846caa8295fe6c2,,,,True,True
D_hf_msts_default_0077,train,train,G2054,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0077,msts:0077,df52b4d65575e1b9f6aeacc594057bf9c759ce5b62aed18cc40def32ca82eb84,dataset/augmented_images/cat_d/D_hf_msts_default_0077.jpg,b1a54d3deb32c0148bf3d80952b91f572c0a2d0136e91eb309420d6d52199002,f846caa8295fe6c2,,,,True,True
D_hf_msts_default_0078,val,val,G2055,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0078,msts:0078,5caf45e1769327693d80a0b6b7a3608976931bed57121866648c3ca0d1cbaa88,dataset/augmented_images/cat_d/D_hf_msts_default_0078.jpg,55c0662f901890056dc1298e465ba4a411602b763293a2877837b747a1256495,b7072f33b776b9f8,,,,True,True
D_hf_msts_default_0079,val,val,G2055,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0079,msts:0079,586caad7b32c6c715853c43cb5b394cfaf3e80b02a98c073659e6a2bd4d5a8ea,dataset/augmented_images/cat_d/D_hf_msts_default_0079.jpg,55c0662f901890056dc1298e465ba4a411602b763293a2877837b747a1256495,b7072f33b776b9f8,,,,True,True
msts_0000,train,train,G2016,D,0,0,1,baseline,felfri/MSTS,msts:0000,msts:0000,e8cece92013628c06d2c7c3a75de61534ac24ac5e0d3cc2d16db328b3da2eebd,dataset/msts_images/msts_0000.jpg,dcbdfa78124435a26ac8cab2793530141d9c274e8f4e642410796de5a237fe53,32322a2626461eb5,,,,True,True
msts_0001,train,train,G2016,D,0,0,1,baseline,felfri/MSTS,msts:0001,msts:0001,b672be242f837aac34ff60b109aaebd5d47068de0c058da83a8e867dc5078800,dataset/msts_images/msts_0001.jpg,dcbdfa78124435a26ac8cab2793530141d9c274e8f4e642410796de5a237fe53,32322a2626461eb5,,,,True,True
msts_0002,train,train,G2017,D,0,0,1,baseline,felfri/MSTS,msts:0002,msts:0002,e1ae9e6c7ee69deece3b72128b3467351492f0ee9feb41ba9ae7fc4417649946,dataset/msts_images/msts_0002.jpg,246cde9cb47c2d86720ce71168415481e7dbb78984ace8cb357fd4b3eee1fd86,120e4d4d4d4d0d0c,,,,True,True
msts_0004,train,train,G2018,D,0,0,1,baseline,felfri/MSTS,msts:0004,msts:0004,636299220fb4a715c3b9f70690159c4c37ae4d6eacbf9810e283c06a11306db6,dataset/msts_images/msts_0004.jpg,fc293058a759439e063c34cd4ffa525c98bb01a5244e0d33caea3297893818e2,70e894c8dedcfcf0,,,,True,True
msts_0006,train,train,G2019,D,0,0,1,baseline,felfri/MSTS,msts:0006,msts:0006,01529b38fc1abe6150f30c8c1d51104f9a768f691e0162f7ae0cb5db04f1d23e,dataset/msts_images/msts_0006.jpg,0f5b7a829ecfdf4521aed24d0a625c5bbdc7f13b3de442abe037afeffb1a3aa4,d02666d0d8c65333,,,,True,True
msts_0007,train,train,G2019,D,0,0,1,baseline,felfri/MSTS,msts:0007,msts:0007,f4b01b8338883e82e7f9a9efc39e9e845533f4074787a11f35edf5582f314ca0,dataset/msts_images/msts_0007.jpg,0f5b7a829ecfdf4521aed24d0a625c5bbdc7f13b3de442abe037afeffb1a3aa4,d02666d0d8c65333,,,,True,True
msts_0008,train,train,G2020,D,0,0,1,baseline,felfri/MSTS,msts:0008,msts:0008,43967ccccd1df51750c4baca0db66451fe262295076f97b5bbae02a4b311f4d4,dataset/msts_images/msts_0008.jpg,89812d26a7ed5b85f61fbd878bf145537d502cf24261ebc930fc1be611b6cc86,3a7a7cf0787c7839,,,,True,True
msts_0009,val,val,G2020,D,0,0,1,baseline,felfri/MSTS,msts:0009,msts:0009,02563c14a117c98798445ac2747dc90d9ee670938eb9a4a8d3967af77d834313,dataset/msts_images/msts_0009.jpg,89812d26a7ed5b85f61fbd878bf145537d502cf24261ebc930fc1be611b6cc86,3a7a7cf0787c7839,,,,True,True
msts_0010,train,train,G2021,D,0,0,1,baseline,felfri/MSTS,msts:0010,msts:0010,2ff7bfbb51af6d490ef7335ddef5ca5a9da0a6c4a6c3d26bc4275681a0b1398b,dataset/msts_images/msts_0010.jpg,d50132c2e1acf3883c9e04ea5b810d4dff188274a76daba42ba5fc9f61705b28,6f6d6d2c6e723a61,,,,True,True
msts_0011,train,train,G2021,D,0,0,1,baseline,felfri/MSTS,msts:0011,msts:0011,d70e0a849577a69417316a6498c07fe2a54baae29114dc65ec54986bcce4cda5,dataset/msts_images/msts_0011.jpg,d50132c2e1acf3883c9e04ea5b810d4dff188274a76daba42ba5fc9f61705b28,6f6d6d2c6e723a61,,,,True,True
msts_0012,train,train,G2022,D,0,0,1,baseline,felfri/MSTS,msts:0012,msts:0012,6b99f0ea1d61acf3a40937743edd6777ddb846aded077e3aa71755d179bd51ea,dataset/msts_images/msts_0012.jpg,52359ee59b1219e018d5551e275cfefc06a557c04d2c4d866539c991ac9c5e21,c460c2998ccccece,,,,True,True
msts_0015,train,train,G2023,D,0,0,1,baseline,felfri/MSTS,msts:0015,msts:0015,d36c1eb59b14c37f926894bd4c4bd8929f8de55156f327d668ec0886c90a0d18,dataset/msts_images/msts_0015.jpg,aca38e5c8e47c35804534070f06891519c9713bae7d5c764530e52ebf7f62fde,dff9f7b0478f4f67,,,,True,True
msts_0016,test,test,G2024,D,0,0,1,baseline,felfri/MSTS,msts:0016,msts:0016,464bc6da98d61979fbf6722dae21dfc46fec9bd21d8f47df6b65695e33991675,dataset/msts_images/msts_0016.jpg,539d19ca02ff814fbc20094866def0fdb3c3518053fd4234451a9ffb2c0fbdf6,f0b430303392daaa,,,,True,True
msts_0018,val,val,G2025,D,0,0,1,baseline,felfri/MSTS,msts:0018,msts:0018,830173a3128669e140fdd917e8cfe0c6d97c541a927951897e07108d321f176c,dataset/msts_images/msts_0018.jpg,ec1b6caaab458f4dcbfe6d6a6486f52b3b29499d7c45d9ed044b6041b9e9017e,2da9b235657d3e7c,,,,True,True
msts_0019,train,train,G2025,D,0,0,1,baseline,felfri/MSTS,msts:0019,msts:0019,8b33600d3982150e097169f53bc13d96960d792237d08e3255b25c023960e146,dataset/msts_images/msts_0019.jpg,ec1b6caaab458f4dcbfe6d6a6486f52b3b29499d7c45d9ed044b6041b9e9017e,2da9b235657d3e7c,,,,True,True
msts_0020,train,train,G2026,D,0,0,1,baseline,felfri/MSTS,msts:0020,msts:0020,3278fb9294798301c3038eb36364a0bf274dbf0c067acb6c0cc019dc998e747c,dataset/msts_images/msts_0020.jpg,d82176fc2cef13d598f37faed7137da0453eb7e4c4760fb1cd87cd1ee2b1d1ab,4c18939a1e0c4c4d,,,,True,True
msts_0021,test,test,G2026,D,0,0,1,baseline,felfri/MSTS,msts:0021,msts:0021,e7b7ea31ad31193f7b4c425e190b6f30369ad8f31451084bae2d9b47cc612718,dataset/msts_images/msts_0021.jpg,d82176fc2cef13d598f37faed7137da0453eb7e4c4760fb1cd87cd1ee2b1d1ab,4c18939a1e0c4c4d,,,,True,True
msts_0022,train,train,G2027,D,0,0,1,baseline,felfri/MSTS,msts:0022,msts:0022,c36ef11f1e081eb41e4e11351c80649fe510f5251110179dd035bfaef1467c8f,dataset/msts_images/msts_0022.jpg,c771987a42c68b227afc738f66d1ccd92298271a1e90f41b7568330c7332cf0a,dbfff1d412dccde1,,,,True,True
msts_0023,train,train,G2027,D,0,0,1,baseline,felfri/MSTS,msts:0023,msts:0023,7d30f6837ef7fe59dce8124c80a71129b17cac397cb9e0debd47c0cb08ec6cbf,dataset/msts_images/msts_0023.jpg,c771987a42c68b227afc738f66d1ccd92298271a1e90f41b7568330c7332cf0a,dbfff1d412dccde1,,,,True,True
msts_0024,train,train,G2028,D,0,0,1,baseline,felfri/MSTS,msts:0024,msts:0024,19f2d8e4b502219dcd6d9836ac1220b0e181fbcd0a95613e0ec50b16abd56986,dataset/msts_images/msts_0024.jpg,cf84c8466d138013667472e97456bf08803cad8d1cc64ba6745523ebb557e233,f0e038c4a6f879c7,,,,True,True
msts_0025,train,train,G2028,D,0,0,1,baseline,felfri/MSTS,msts:0025,msts:0025,e387e0ccc6afc794fc777d454553482035c21d5a9af45c4e9f3bab0812c169cc,dataset/msts_images/msts_0025.jpg,cf84c8466d138013667472e97456bf08803cad8d1cc64ba6745523ebb557e233,f0e038c4a6f879c7,,,,True,True
msts_0026,train,train,G2029,D,0,0,1,baseline,felfri/MSTS,msts:0026,msts:0026,6f6722f0a0c83218444ef53d5cf1c3c11485e42384ee666852f71f97cec87b62,dataset/msts_images/msts_0026.jpg,b291d38497a5e811ef54638c7ffe5dd6fc767c6070e46b0659e59563e4a40ea1,edb0bc78e2e4d02d,,,,True,True
msts_0029,test,test,G2030,D,0,0,1,baseline,felfri/MSTS,msts:0029,msts:0029,0c1ef76a46e8e527993def0a9b4c6eecd4618b1afeb41a84a42d5562bede1685,dataset/msts_images/msts_0029.jpg,04c247b0362c129aff54acfbcb0698f6865885ecca6895138dd1aea551df146c,782a39383c9f4702,,,,True,True
msts_0030,train,train,G2031,D,0,0,1,baseline,felfri/MSTS,msts:0030,msts:0030,a28ad5094859bd9929ecf19dd9893565e3a7b8b3f34c3f1ebc676f037a969905,dataset/msts_images/msts_0030.jpg,1b94a83cb9dc47a0813f20516c4fdc3fd020719e82529e76ad4a08ebc44ec08f,9e9ee0333333b2f0,,,,True,True
msts_0032,train,train,G2032,D,0,0,1,baseline,felfri/MSTS,msts:0032,msts:0032,8ca870e5f0973f2dadd0e7aef7f1bd3b7f63221fe4ec0b003b9b07b23610d855,dataset/msts_images/msts_0032.jpg,239b3cd6bcaa194b69ea9c297b255f4421e524d53139a70e31be23f734e394de,e05474f4f4b4f0f0,,,,True,True
msts_0033,train,train,G2032,D,0,0,1,baseline,felfri/MSTS,msts:0033,msts:0033,8e400c1ba5f8b8a61d11aed1ed139cbcc3594ff8b981d0c3d66c34e6b2e58078,dataset/msts_images/msts_0033.jpg,239b3cd6bcaa194b69ea9c297b255f4421e524d53139a70e31be23f734e394de,e05474f4f4b4f0f0,,,,True,True
msts_0036,val,val,G2034,D,0,0,1,baseline,felfri/MSTS,msts:0036,msts:0036,53d255bc5747984aab3b7eb5f5853d0e350ed057fd8300f64afb2a9f420ba191,dataset/msts_images/msts_0036.jpg,d9b042b423b573f76d895fc6731c2fc422b40d058c409ef964e7502fe6d0b6a9,f2137b494939391b,,,,True,True
msts_0038,test,test,G2035,D,0,0,1,baseline,felfri/MSTS,msts:0038,msts:0038,b0d563448274d058aed1ba9bdcae16997b7b4693fb81a776d0b775a102336963,dataset/msts_images/msts_0038.jpg,fd1bae11f7e6842edad560bba33b9baf7309f9636db4a74b75c18decf5617685,c09293f1c10938f8,,,,True,True
msts_0039,train,train,G2035,D,0,0,1,baseline,felfri/MSTS,msts:0039,msts:0039,73b29024ad83a0c85ba7760f270dc030d035c20ed71cf922694e423b27f322a7,dataset/msts_images/msts_0039.jpg,fd1bae11f7e6842edad560bba33b9baf7309f9636db4a74b75c18decf5617685,c09293f1c10938f8,,,,True,True
msts_0040,train,train,G2036,D,0,0,1,baseline,felfri/MSTS,msts:0040,msts:0040,9cfadde15de3e2b95d5abb4b9ff8fd43321cb4ca86bb607d64b4e2669d385b76,dataset/msts_images/msts_0040.jpg,e82b5f705ff409c8f188680a1172827d400fc97d10c89100e42ffabf39e04f9e,272726e646723278,,,,True,True
msts_0041,train,train,G2036,D,0,0,1,baseline,felfri/MSTS,msts:0041,msts:0041,0272f2ef3bcda08ff1a82014ace830f20c0c7ea07f4e52c039e4e267e2f38f37,dataset/msts_images/msts_0041.jpg,e82b5f705ff409c8f188680a1172827d400fc97d10c89100e42ffabf39e04f9e,272726e646723278,,,,True,True
msts_0042,train,train,G2037,D,0,0,1,baseline,felfri/MSTS,msts:0042,msts:0042,e7937061113b95b4293ef98482d99051d6b954a70ed8b81367105ac70c11e86a,dataset/msts_images/msts_0042.jpg,8c11d7bb77b6474b98743167fc5409305a59d0889de91751b116c79113001b16,9e33717468292c8f,,,,True,True
msts_0044,train,train,G2038,D,0,0,1,baseline,felfri/MSTS,msts:0044,msts:0044,68f9bda81ed592e2125e436519c34e2548ca1eefda7409af8d75113c5c664065,dataset/msts_images/msts_0044.jpg,24c7e8a7c60bffb91ad8ea7ff3d9baf61294d80f8d243016ce9bc0b932a575b4,561999d3dcbca161,,,,True,True
msts_0045,train,train,G2038,D,0,0,1,baseline,felfri/MSTS,msts:0045,msts:0045,3ebdd4428bd18036ec42830fc27e27a85b3c57b08db109b0ba49e21771ac39b7,dataset/msts_images/msts_0045.jpg,24c7e8a7c60bffb91ad8ea7ff3d9baf61294d80f8d243016ce9bc0b932a575b4,561999d3dcbca161,,,,True,True
msts_0046,train,train,G2039,D,0,0,1,baseline,felfri/MSTS,msts:0046,msts:0046,33a01f99f6fc836815bd7cf0c702dc55fd87968050368d3116e4ee61bf8ae174,dataset/msts_images/msts_0046.jpg,a74c6b6e178996247f45cd56af1d76564da004b9edce1b5a280981a7ddf2bc66,4d259abe1f55940d,,,,True,True
msts_0048,train,train,G2040,D,0,0,1,baseline,felfri/MSTS,msts:0048,msts:0048,74c9e45991f41dbbfebdb0dad9b20d24b9161fc693a78dcb1ea123603e8daa66,dataset/msts_images/msts_0048.jpg,f44a8745c62fe83a4c8446461e72a539b635a1b91dfc8f5083af7512a5e4badb,e4cc8cd34736624e,,,,True,True
msts_0049,train,train,G2040,D,0,0,1,baseline,felfri/MSTS,msts:0049,msts:0049,16892561f169ccc2124559351cc287f76f690fdbdcebab57ae41666db6680000,dataset/msts_images/msts_0049.jpg,f44a8745c62fe83a4c8446461e72a539b635a1b91dfc8f5083af7512a5e4badb,e4cc8cd34736624e,,,,True,True
msts_0050,train,train,G2041,D,0,0,1,baseline,felfri/MSTS,msts:0050,msts:0050,837ff92f6fdb743035dfcffccb4cf2939aaff841d79593cec8e208cca8b56f03,dataset/msts_images/msts_0050.jpg,7292db1a46d8f77c69deada662165149bf89f99d5ea3e23e05b4067a73a6b68f,00929292d2a4a800,,,,True,True
msts_0051,test,test,G2041,D,0,0,1,baseline,felfri/MSTS,msts:0051,msts:0051,5de5525458335460b4fd49d485a217dcff04dc76381d8e54045d4b92462aecd4,dataset/msts_images/msts_0051.jpg,7292db1a46d8f77c69deada662165149bf89f99d5ea3e23e05b4067a73a6b68f,00929292d2a4a800,,,,True,True
msts_0052,train,train,G2042,D,0,0,1,baseline,felfri/MSTS,msts:0052,msts:0052,367891bc86f19dc0fdd096846de8f158bb04a58cfa6a42d080e790501e1d3248,dataset/msts_images/msts_0052.jpg,49710e6e877ebafc6a5e5a9ba2d92540578dda7aa488e2041365b808a8b8f53d,f0d4a6e6ec98d4f0,,,,True,True
msts_0053,train,train,G2042,D,0,0,1,baseline,felfri/MSTS,msts:0053,msts:0053,4374e4ab6de5d5579d50406542b476d0e08aaaae2075b3ed845cf0e2d10c5f70,dataset/msts_images/msts_0053.jpg,49710e6e877ebafc6a5e5a9ba2d92540578dda7aa488e2041365b808a8b8f53d,f0d4a6e6ec98d4f0,,,,True,True
